List Of All Solo,,,,,,,,,
,,,,,,,,,
Nr,Map,Time,Players,Hero,Area,New Better time or its duplicit,Accepted,Comments,Dates
2305,PPP,2.25,Jackal,Shade,31,FALSE,TRUE,,1 October 22
2306,PPP,2.22,Jackal,Candy,31,FALSE,TRUE,,1 October 22
2307,PPP,2.27,Jackal,Rock,31,FALSE,TRUE,,1 October 22
2308,PPP,3.01,Jackal,Rime,31,FALSE,TRUE,,1 October 22
2309,PPP,2.35,Jackal,Glob,31,FALSE,TRUE,,1 October 22
2310,PPP,2.23,Jackal,Magmax,31,FALSE,TRUE,,1 October 22
2311,PPP,2.22,Jackal,Aurora,31,FALSE,TRUE,,1 October 22
2312,PPP,2.38,Jackal,Morfe,31,FALSE,TRUE,,1 October 22
2313,PPP,2.31,Jackal,Nexus,31,FALSE,TRUE,,1 October 22
2314,PPP,2.38,Jackal,Jötunn,31,FALSE,TRUE,,1 October 22
2315,CCH,5.05,Zxynn,Shade,41,FALSE,TRUE,,1 October 22
2316,PPP,2.26,Smiley,Chrono,31,FALSE,TRUE,,1 October 22
2317,AA,19.51,Canjiplayss,Viola,28,FALSE,TRUE,,1 October 22
2318,PPPH,3.55,KaBo0M,Shade,31,FALSE,TRUE,,2 October 22
2319,PPIH,3.33,KaBo0M,Jolt,29,FALSE,TRUE,,2 October 22
2320,GG,6.04,Jackal,Shade,41,FALSE,TRUE,,3 October 22
2321,GG,6.32,Jackal,Chrono,41,FALSE,TRUE,,3 October 22
2322,GG,6.49,Jackal,Rameses,41,FALSE,TRUE,,3 October 22
2323,GG,5.51,yIzaac😎👌,Chrono,41,FALSE,TRUE,,4 October 22
2324,HaHa,3.15,veen,Shade,16,FALSE,TRUE,,5 October 22
2325,CC,5.50,Jackal,Viola,41,FALSE,TRUE,,7 October 22
2326,MM,12.43,Jackal,Candy,121,FALSE,TRUE,,7 October 22
2327,VV,5.46,Jackal,Stella,41,FALSE,TRUE,,7 October 22
2328,EEH,7.12,R0YqL,Rameses,41,FALSE,TRUE,,10 October 22
2329,OO,4.28,PepeGonzalez,Rock,16,FALSE,TRUE,,13 October 22
2330,QQ,5.37,yIzaac😎👌,Mirage,41,FALSE,TRUE,,15 October 22
2331,OOH,11.06,BOTSLAYER,Necro,16,FALSE,TRUE,,16 October 22
2332,EE2,22.35,KaBo0M,Rameses,141,FALSE,TRUE,,17 October 22
2333,EE2,21.21,warmetic,Shade,142,FALSE,TRUE,,18 October 22
2334,EE2,26.33,Harmony556,Rameses,161,FALSE,TRUE,,19 October 22
2335,EE2,24.37,Harmony556,Chrono,144,FALSE,TRUE,,20 October 22
2336,BB,4.28,BJG,Necro,36,FALSE,TRUE,,20 October 22
2337,EE2,41.27,PotatoNuke,Shade,207,TRUE,TRUE,No BB,21 October 22
2338,FF,11.58,Jackal,Necro,41,FALSE,TRUE,,21 October 22
2339,OO,5.23,Zxynn,Agno,16,FALSE,TRUE,,21 October 22
2340,GG2H,6.01,PotatoNuke,Cent,28,FALSE,TRUE,,22 October 22
2341,HaHa,2.16,Bluemonkey14,Shade,16,FALSE,TRUE,,22 October 22
2342,PPI,2.06,Bluemonkey14,Candy,29,FALSE,TRUE,,23 October 22
2343,GGH,6.39,Jackal,Cent,41,TRUE,TRUE,,24 October 22
2344,EE2,55.18,PotatoNuke,Shade,233,FALSE,TRUE,No BB,24 October 22
2345,OOH,4.35,PepeGonzalez,Rock,16,FALSE,TRUE,,25 October 22
2346,GGH,6.14,Jackal,Cent,41,FALSE,TRUE,,25 October 22
2347,EE2,28.40,GreedyGrass,Necro,131,FALSE,TRUE,,25 October 22
2348,CCH,7.44,PepeGonzalez,Rameses,41,FALSE,TRUE,,29 October 22
2349,CCH,7.08,546000,Viola,41,FALSE,TRUE,,29 October 22
2350,TTH,5.10,yIzaac😎👌,Chrono,21,FALSE,TRUE,,29 October 22
2351,EE2,27.05,warmetic,Chrono,176,FALSE,TRUE,,31 October 22
2352,GG2,5.24,veen,Rameses,28,FALSE,TRUE,,2 November 22
2353,EE2,27.29,yIzaac😎👌,Rameses,175,FALSE,TRUE,,3 November 22
2354,EE,4.19,R0YqL,Shade,41,FALSE,TRUE,,6 November 22
2355,OOH,5.26,Chаd,Necro,16,FALSE,TRUE,No BB,8 November 22
2356,GG2,5.35,PepeGonzalez,Cent,28,FALSE,TRUE,,11 November 22
2357,GG2,4.58,546000,Cent,28,FALSE,TRUE,,11 November 22
2358,EE2,28.58,ThatHodgeGuy,Chrono,152,FALSE,TRUE,,12 November 22
2359,OOH,12.03,546000,Necro,16,TRUE,TRUE,,12 November 22
2360,OO,3.58,Zxynn,Candy,16,FALSE,TRUE,,12 November 22
2361,VV,4.14,Bluemonkey14,Candy,41,FALSE,TRUE,,12 November 22
2362,QQH,12.28,KadzuhhaX,Rameses,41,FALSE,TRUE,,12 November 22
2363,AA,3.46,Dreamz,Shade,28,FALSE,TRUE,,13 November 22
2364,VV,4.37,Dreamz,Shade,41,FALSE,TRUE,,13 November 22
2365,OOH,6.25,546000,Necro,16,FALSE,TRUE,,13 November 22
2366,EE,9.29,Amasterclasher,Cent,41,FALSE,TRUE,,13 November 22
2367,MM,12.42,Bluemonkey14,Rime,121,FALSE,TRUE,,13 November 22
2368,BBH,4.50,Bluemonkey14,Shade,36,FALSE,TRUE,,13 November 22
2369,MMA,2.40,warmetic,Ortuus,60,FALSE,TRUE,,14 November 22
2370,MML,3.13,PotatoNuke,Shade,59,FALSE,TRUE,,20 November 22
2371,TTH,4.57,546000,Rock,21,FALSE,TRUE,,21 November 22
2372,EE,4.20,546000,Shade,41,FALSE,TRUE,,22 November 22
2373,QQ,6.36,ThatHodgeGuy,Rock,41,FALSE,TRUE,,27 November 22
2374,CCH,5.07,Bluemonkey14,Shade,41,FALSE,TRUE,,28 November 22
2375,MM,10.56,Bluemonkey14,Shade,121,FALSE,TRUE,,28 November 22
2376,OOH,7.08,Jimbo,Necro,16,FALSE,TRUE,,22 November 22
2377,MM480,167.53,AWEN,Necro,440,FALSE,TRUE,,7 November 22
2378,OOH,7.55,eagle45,Necro,16,FALSE,TRUE,,29 November 22
2379,OOH,5.59,Bluemonkey14,Nexus,16,FALSE,TRUE,,29 November 22
2380,,,,,,FALSE,TRUE,,
2381,,,,,,FALSE,TRUE,,
2382,,,,,,FALSE,TRUE,,
2383,,,,,,FALSE,TRUE,,
